sadness;['sama', 'kayak', 'hobi', 'kalau', 'orang', 'udah', 'suka', 'sama', 'satu', 'hal', 'suruh', 'jalanin', 'hal', 'lain', 'pun', 'gak', 'bakal', 'bisa', 'jatuh', 'kayak', 'bodoh', 'gabisa', 'ngapain', 'padahal', 'itu', 'bukan', 'bidang', 'yg', 'akhir', 'dinyinyirin', 'sama', 'orang']
happy;['sama', 'kayak', 'bahagia', 'mau', 'gimanapun', 'persepsi', 'orang', 'tentang', 'bahagia', 'kalau', 'bahagia', 'memang', 'beda', 'dari', 'persepsi', 'orang', 'itu', 'tetap', 'bahagia', 'kamu', 'orang', 'lain', 'gak', 'ngerasain', 'tapi', 'kamu', 'yg', 'ngerasain', 'ttg', 'bahagia', 'kamu']
happy;['jangan', 'lupa', 'bahagia', 'hari', 'ini', 'cukup', 'jalan', 'hidup', 'dengan', 'penuh', 'bahagia', 'ketika', 'ada', 'hal', 'yg', 'buat', 'kamu', 'sedih', 'senyum', 'harus', 'senyum', 'angkat', 'kepala', 'biar', 'mahkota', 'tidak', 'jatuh']
anger;['sungguh', 'sangat', 'bejad', 'anggota', 'dpr', 'wakil', 'rkyt', 'bayar', 'dgn', 'uang', 'rkyt', 'malah', 'salah', 'aparat', 'densus', 'dan', 'dukung', 'teroris']
sadness;['kalau', 'memang', 'tak', 'ada', 'niat', 'lebih', 'tolong', 'jangan', 'terlalu', 'baik', 'pada', 'takut', 'nanti', 'timbul', 'baper', 'untuk', 'mungkin', 'bagi', 'biasa', 'saja', 'tapi', 'bagi', 'tidak']
happy;['selain', 'permen', 'jahe', 'yg', 'kenyal', 'itu', 'aku', 'juga', 'suka', 'permen', 'sugus', 'selalu', 'nyetock', 'permen', 'sugus', 'di', 'kulkas', 'paling', 'suka', 'sugus', 'purple', 'grape', 'dari', 'zaman', 'mas', 'tk', 'sampe', 'sekarang', 'rasa', 'ga', 'ubah', 'ngangenin']
anger;['dah', 'dua', 'tahun', 'doi', 'jd', 'spv', 'jd', 'dah', 'biasa', 'w', 'tidur', 'sendiri', 'doi', 'pulang', 'subuh', 'paginy', 'w', 'kerja', 'dia', 'tidur', 'w', 'plg', 'dia', 'udah', 'brgkt', 'pdhl', 'rumah', 'kdg', 'hari', 'baru', 'ketemu', 'gitu', 'kok', 'ya', 'ada', 'yg', 'ngatain', 'w', 'posesif', 'gabisa', 'tinggal', 'pgn', 'w', 'makan', 'jd', 'lauk', 'samyang']
happy;['lintas', 'waktu', '-', 'danilla', 'nci', 'panutanq', 'liat', 'true', 'colornya', 'sini', 'tp', 'gue', 'suka', 'banget', 'kayak', 'rada', 'inspirasi', 'sama', 'mac', 'demarco', 'lagu', 'dan', 'emg', 'enak', 'banget', 'ga', 'heran', 'kmrn', 'jadi', 'nominee', 'ica', 'tp', 'sayang', 'saing', 'album', 'pop', 'w', 'suka', 'entah', 'ingin', 'mana', 'laguland', 'aaa', 'url']
love;['dan', 'untuk', 'qyaraku', 'jaga', 'selalu', 'bahagia', 'ibu', 'jaga', 'selalu', 'senyum', 'wajah', 'senyum', 'yg', 'selalu', 'aku', 'rindu', 'krn', 'kau', 'tau', 'skrng', 'kau', 'lah', 'sumber', 'bahagia', 'untuk', 'diri', 'hanya', 'kau', 'lah', 'dunia', 'skrng', 'semua', 'lasti', 'dia', 'laku', 'untuk', 'aku', 'percaya', 'pada', 'sobat', 'kecil']
anger;['syukurin', 'sih', 'apa', 'yg', 'lo', 'dapetin', 'jangan', 'ngeluh', 'terus', 'apalagi', 'update', 'di', 'socmed', 'gapenting', 'bruh', 'kadang', 'hrus', 'mikir', 'resiko', 'dan', 'konsekuensi', 'yg', 'lo', 'ambil', 'face', 'it', 'or', 'fake', 'it', 'lah']
sadness;['ada', 'saat', 'sakit', 'hati', 'itu', 'kita', 'nikmatin', 'dengan', 'cara', 'kita', 'menang', 'salah', 'satu', 'gembira', 'pun', 'bisa', 'jadi', 'alternatif', 'lain', 'yang', 'penting', 'semua', 'itu', 'bisa', 'kita', 'lewatin', 'walaupun', 'gagal']
anger;['input', 'absen', 'mahasiswa', 'ga', 'pernah', 'balance', 'kesel', 'sendiri', 'kepala', 'mata', 'nyut', 'karen', 'harus', 'super', 'teliti', 'dan', 'gw', 'kudu', 'ngulang', 'lagi', 'gara', 'ga', 'balance', 'itu']
sadness;['tadi', 'pas', 'diajakin', 'makan', 'aku', 'emang', 'lg', 'eneg', 'bgt', 'pdhal', 'buka', 'puasa', 'jg', 'minum', 'air', 'putih', 'doang', 'tp', 'perut', 'eneg', 'bgt', 'gilir', 'skrg', 'aja', 'laper', 'bgt', 'manusyaaa']
happy;['malam', 'malam', 'masih', 'makan', 'juga', 'efek', 'perut', 'kunyel', 'kunyel', 'ken', 'isi', 'ya', 'kayak', 'gin', 'nikmat', 'wae', 'yo', 'anakperantauan', 'anakkost', 'maklumlahyo']
sadness;['aku', 'malu', 'aku', 'hanya', 'duduk', 'diam', 'pangku', 'angan', 'kini', 'sabda', 'sering', 'ngiang', 'aku', 'mati', 'dalam', 'angan', 'angan', 'tak', 'mampu', 'diri', 'dalam', 'balut', 'gelisah', 'aku', 'tak', 'daya', 'dalam', 'ada', 'dan', 'kini', 'seok', 'seok', 'dalam', 'laut', 'laut', 'rindu', 'kepada', 'mu', 'aku', 'rindu']
anger;['username', 'paham', 'bahwa', 'memang', 'benar', 'yang', 'pernah', 'bikin', 'kecewa', 'gak', 'layak', 'beri', 'sempat', 'lagi', 'kasih', 'dana', 'umum', 'aja', 'kali', 'kali', 'zonk', 'dapet', 'kartu', 'biar', 'masuk', 'penjara', 'huuhhh', 'kzl']
love;['kangen', 'bgt', 'deh', 'aku', 'sama', 'maw', 'baru', 'brp', 'hari', 'ga', 'ktm', 'aku', 'udh', 'kgn', 'nih', 'sm', 'maw', 'sayang', 'bgt', 'sm', 'maw', 'smg', 'kamu', 'dpt', 'yg', 'baik', 'trs', 'ya', 'maw', 'aku', 'gamau', 'cantik', 'aku', 'disakitin', 'nih', 'calon', 'lawyer', 'aku', 'nih']
anger;['jenis', 'orang', 'yang', 'bikin', 'males', 'dari', 'awal', 'ketemu', 'adalah', 'yang', 'neng', 'banget', 'nyombongin', 'diri', 'sendiri', 'ya', 'mungkin', 'benar', 'karena', 'dia', 'nggak', 'pede', 'ya', 'jadi', 'butuh', 'aku', 'tapi', 'males', 'banget', 'nggak', 'sih', 'ngobrol', 'sama', 'orang', 'kek', 'gin', 'meski', 'pun', 'dia', 'cantik', 'ganteng', 'banget']
anger;['lama', 'gue', 'jd', 'head', 'of', 'dept', 'sampe', 'jd', 'gm', 'hotel', 'gue', 'paling', 'benci', 'and', 'langsung', 'kepala', 'gue', 'tanduk', 'kl', 'ada', 'anak', 'buah', 'gue', 'tanya', 'jawab', 'ga', 'tau', 'sekali', 'gue', 'maafin', 'dua', 'kali', 'tiga', 'dst', 'masih', 'jawab', 'ga', 'tau', 'plaakkk']
happy;['pulang', 'kerja', 'jalan', 'ke', 'gi', 'makan', 'jalan', 'ngobrol', 'ketawa', 'tawa', 'pulang', 'malem', 'tapi', 'milih', 'buat', 'nongkrong', 'lagi', 'di', 'parkir', 'pom', 'bensin', 'samping', 'sency', 'lanjut', 'ngobrol', 'ketawa', 'tawa', 'staring', 'at', 'each', 'other', 'lalu', 'cium', 'kening', 'lalu', 'pamit', 'pulang', 'sungguh', 'bahagia', 'itu', 'sangat', 'sederhana']
sadness;['wah', 'klo', 'ini', 'aku', 'nih', 'yang', 'suka', 'nang', 'antem', 'sm', 'cowok', 'kadang', 'w', 'malu', 'sama', 'tetangga', 'depan', 'wkakaka', 'tp', 'yaudah', 'lah', 'ya', 'cuek', 'aja', 'hahaha', 'tapi', 'gue', 'gak', 'smp', 'pindah', 'sih']
sadness;['wkwk', 'yasama', 'hal', 'kan', 'kayak', 'selip', 'pesan', 'dalam', 'tangis', 'tu', 'lebih', 'ngena', 'drpd', 'dalam', 'bentuk', 'gelak', 'tawa', 'jadi', 'kapan', 'kamu', 'pikir', 'ya', 'kenapa', 'engga', 'tulis', 'aja', 'gitu', '-sampekengtay', 'dalang', 'dialog', 'akhir', 'yang', 'tak', 'sempat', 'ukir', 'did']
fear;['username', 'iyaa', 'nci', 'kdg', 'suka', 'mikir', 'klo', 'hidup', 'dh', 'pngen', 'yg', 'macam', 'emg', 'esok', 'msh', 'kasih', 'nafas', 'sama', 'allah', 'mudah', 'kita', 'sllu', 'lindung', 'aaamiiinnn']
happy;['hahahaha', 'belio', 'kamera', 'sing', 'topcer', 'trs', 'ak', 'nek', 'ke', 'lombok', 'fotoin', 'yak', 'trs', 'edit', 'yg', 'maximal', 'ga', 'langsing', 'gpp', 'asal', 'bs', 'jd', 'kaya', 'chelsi', 'islan', 'lah', 'dikit', 'dr', 'samping', 'jg', 'gpp', 'siap', 'dipiusi']
happy;['alhamdulillah', 'segala', 'puji', 'bagi', 'allah', 'tuhan', 'semesta', 'alam', 'terimakasih', 'masih', 'di', 'beri', 'nikmat', 'sehat', 'rezeki', 'umur', 'panjang', 'happy', 'thanksfam', 'thanksdear']
anger;['orang', 'yang', 'suka', 'maksa', 'juga', 'bikin', 'ilfeel', 'dari', 'awal', 'sering', 'banget', 'kalo', 'ngomong', 'pake', 'kata', 'harus', 'sekarang', 'yang', 'buat', 'dia', 'harus', 'belum', 'tentu', 'penting', 'kan', 'buat', 'kita', 'lagi', 'kenapa', 'juga', 'harus', 'selalu', 'sekarang', 'ngegaji', 'aja', 'kita', 'belum', 'tentu', 'boleh', 'maksa', 'right', 'bhay', 'url']
sadness;['oiya', 'tinggal', 'sosis', 'telur', 'jauh', 'ke', 'pasar', 'wadai', 'nyampe', 'sana', 'eh', 'sdh', 'habis', 'besok', 'balik', 'lagi', 'sama', 'ken', 'bakso', 'isi', 'super', 'pedas', 'juga', 'habis', 'yg', 'ini', 'belum', 'sampai']
sadness;['bimbing', 'itu', 'rupa', 'macam', 'ini', 'bimbing', 'bikin', 'grup', 'wa', 'bimbing', 'gapernah', 'ngadain', 'bimbing', 'h-', 'bulan', 'baru', 'tanya', 'progress', 'tidak', 'pernah', 'baca', 'coret', 'hanya', 'dengar', 'dan', 'simpul', 'kita', 'harus', 'gmn', 'tiba', 'blg', 'dateline', 'skripsi', 'minggu', 'ini']
anger;['fix', 'darah', 'rendah', 'trus', 'gue', 'tanya', 'ke', 'mas', 'awat', 'mas', 'badan', 'gue', 'kan', 'gede', 'masa', 'iya', 'darah', 'segitu', 'mas', 'awat', 'nyaut', 'itu', 'badan', 'banyak', 'lemak', 'darah', 'sedikit', 'si', 'anyiiiiing']
fear;['dua', 'teman', 'sudah', 'meni', 'dari', 'dua', 'temen', 'sebut', 'mereka', 'pindah', 'agama', 'semua', 'satu', 'muslim', 'ke', 'kristen', 'dan', 'hindu', 'ke', 'muslim', 'moga', 'saya', 'di', 'beri', 'jodoh', 'yang', 'iman', 'dan', 'jalan']
happy;['cak', 'kalian', 'tengok', 'langit', 'malam', 'ini', 'woi', 'cari', 'bulan', 'cantik', 'sekali', 'bulan', 'malam', 'ini', 'besar', 'dan', 'tengah', 'penuh', 'binar', 'binar', 'seperti', 'wajah']
happy;['ken', 'rasa', 'pacu', 'fisik', 'lagi', 'biar', 'tetep', 'jaga', 'tapi', 'puasa', 'gin', 'bikin', 'labil', 'siap', 'puncak', 'mandala', 'dan', 'diksar', 'wanadri', 'makin', 'jauh', 'tampak', 'ayodong', 'semangat']
anger;['username', 'waduh', 'mas', 'mas', 'omong', 'kok', 'koyo', 'gt', 'seh', 'gak', 'semua', 'kaya', 'gt', 'orang', 'kalo', 'ga', 'keplak', 'duluan', 'yo', 'ga', 'bakal', 'ngamuk', 'kok', 'wis', 'talah', 'gak', 'usah', 'bikin', 'twit', 'kaya', 'gt', 'ga', 'da', 'untung', 'juga', 'bisa', 'hasil', 'uang', 'po', 'gk', 'kan']
sadness;['kini', 'kemarau', 'panjang', 'telah', 'berbaris-baris', 'doa', 'kau', 'kutuk', 'hujan', 'barusan', 'ku', 'dengar', 'dalam', 'tekuk', 'lutut', 'mu', 'sungguh', 'gersang', 'hidup', 'ini']
anger;['username', 'coba', 'kasih', 'jelas', 'ke', 'username', 'dan', 'pasu', 'nya', 'biar', 'ga', 'ngebubarin', 'aji', 'ust', 'username', 'dgn', 'alas', 'hti', 'ormas', 'larang', 'url']
happy;['masih', 'ada', 'yg', 'order', 'dress', 'ke', 'gw', 'walau', 'ngga', 'di', 'posting', 'di', 'mana', 'bahkan', 'akun', 'shopee', 'aja', 'lg', 'diliburin', 'tapi', 'doi', 'tetep', 'mau', 'order', 'via', 'dm', 'ig', 'pribadi', 'boleh', 'haru', 'ngga']
happy;['untuk', 'bagi', 'orang', 'lagu', 'ini', 'mungkin', 'alay', 'tapi', 'ini', 'lagu', 'pertama', 'yg', 'ai', 'bawain', 'pake', 'sound', 'dan', 'panggung', 'yang', 'lumayan', 'bagus', 'i', 'was', 'nothing', 'back', 'then']
happy;['berangkat', 'pagi', 'ngajar', 'ampe', 'jam', 'lgsg', 'cus', 'mau', 'ke', 'kampus', 'sen', 'gojek', 'kali', 'krn', 'jauh', 'dr', 'sekolah', 'mau', 'ke', 'halte', 'busway', 'trs', 'panas', 'terik', 'macet', 'panjang', 'jln', 'karena', 'lg', 'bnyk', 'tilang', 'naik', 'tj', 'alhamdulillah', 'dpt', 'duduk', 'jam', 'jalan', 'mac']
fear;['heran', 'si', 'orang', 'stres', 'begitu', 'masih', 'berkeliarab', 'd', 'salemba', 'minggu', 'yg', 'lalu', 'juga', 'abis', 'pukul', 'anak', 'cowok', 'juga', 'kaya', 'gitu', 'mana', 'ada', 'yg', 'mau', 'betah', 'd', 'salemba', 'tp', 'emang', 'si', 'rt', 'rw', 'lebih', 'cepet', 'nanggepin', 'keluh', 'warga']
anger;['username', 'lah', 'bukan', 'aku', 'pernah', 'tawar', 'diri', 'ke', 'kamu', 'sejak', 'tahun', 'lalu', 'saat', 'kamu', 'masih', 'kerja', 'bagai', 'sales', 'force', 'mobil', 'honda', 'dan', 'sampai', 'pindah', 'ke', 'suzuki', 'dah', 'tawar', 'diri', 'kog', 'itu', 'tapi', 'malah', 'kamu', 'blokir', 'whatsapp', 'aku']
sadness;['astaga', 'bru', 'bbrapa', 'minggu', 'ga', 'ada', 'kabar', 'klian', 'bareng', 'event', 'gtu', 'kok', 'ya', 'kangen', 'miss', 'you', 'so', 'much', 'guys']
happy;['tadi', 'tiba', 'doa', 'ya', 'allah', 'kalo', 'emang', 'dia', 'bukan', 'buat', 'aku', 'ga', 'baik', 'buat', 'aku', 'tolong', 'tunjuk', 'malam', 'ini', 'juga', 'ga', 'sampe', 'jam', 'udah', 'jawab', 'sama', 'allah', 'mashaallah', 'alhamdulillah']
sadness;['username', 'pake', 'arkana', 'gue', 'gabisa', 'main', 'tapi', 'selalu', 'diajarin', 'terus', 'jadi', 'inget', 'sampe', 'set', 'ti', 'dendi', 'miracle', 'and', 'etc', 'td', 'sore', 'abis', 'streaming', 'eh', 'ga', 'nanya', 'ya']
love;['waktu', 'itu', 'awal', 'kelas', 'cuma', 'karna', 'duduk', 'bang', 'gua', 'bisa', 'langsung', 'deg', 'degan', 'dan', 'jatuh', 'hati', 'lama', 'menit', 'sama', 'orang', 'yang', 'dulunya', 'guaa', 'kira', 'freaky', 'abis']
sadness;['hari', 'demi', 'hari', 'chatting', 'demi', 'chatting', 'obrol', 'makin', 'pendek', 'balas', 'pun', 'makin', 'lambat', 'hingga', 'ketika', 'kamu', 'hilang', 'tak', 'ada', 'kabar', 'kita', 'akhir', 'jadi', 'orang', 'asing', 'url']
sadness;['ada', 'aja', 'yang', 'nyinyir', 'tentang', 'hijrah', 'kamu', 'hijrah', 'cuma', 'ken', 'mndapatkan', 'yang', 'baik', 'dengan', 'modal', 'dalil', 'yang', 'baik', 'akan', 'di', 'satu', 'dengan', 'yang', 'baik', 'hmmm', 'bingung', 'deh', 'sama', 'orang', 'yang', 'seperti', 'gk', 'happy', 'lihat', 'orang', 'lain', 'rubah', 'diri', 'untuk', 'mnjadi', 'lebih', 'baik']
anger;['pagi-siang', 'buat', 'jengkel', 'antri', 'lama', 'di', 'rsu', 'siang-sore', 'buat', 'jengkel', 'salah', 'paham', 'dan', 'buru', 'buru', 'ke', 'solo', 'sore-malem', 'buat', 'jengkel', 'mau', 'buah', 'lokasi', 'ancernya', 'gajelas', 'lepas', 'taraweh', 'bareng', 'fisika', 'jengkel', 'dr', 'pagi', 'ilang', 'lgsg', 'mood', 'balik', 'bikin', 'neng']
sadness;['username', 'akun', 'sudah', 'hapus', 'ken', 'main', 'lagi', 'nanti', 'deh', 'kalo', 'udah', 'bisa', 'merhatiin', 'perintilan', 'lain', 'selain', 'kuliah', 'anak', 'munetan', 'liat', 'notif', 'grup', 'numpuk', 'dikit', 'aja', 'kudu', 'buka', 'makanya', 'mending', 'leave', 'sekali', 'kok', 'curhat']
happy;['pokok', 'begini', 'saja', 'tidak', 'ada', 'yang', 'tani', 'nikmat', 'dan', 'setia', 'kopi', 'ini', 'terimakasih', 'sudah', 'selalu', 'hadir', 'damai', 'hati', 'ini', 'pada', 'aku', 'bangga', 'hehehe', 'username', 'url']
sadness;['di', 'line', 'ada', 'lapak', 'yg', 'lagi', 'rame', 'antem', 'bahas', 'orang', 'jawa', 'yg', 'ngomong', 'pake', 'gue', 'lo', 'trs', 'yg', 'bikin', 'status', 'pake', 'bahasa', 'jawa', 'yg', 'komen', 'jg', 'pake', 'bahasa', 'jawa', 'lalu', 'aku', 'menung', 'karena', 'aku', 'tak', 'erti']
happy;['jadi', 'tadi', 'ada', 'yang', 'habis', 'intern', 'hari', 'pertama', 'terus', 'kita', 'jumpa', 'deh', 'terus', 'neng', 'banget', 'karena', 'dia', 'udah', 'siapin', 'topik', 'buat', 'ngobrol', 'optimal', 'mungkin', 'dengan', 'waktu', 'minimum', 'terus', 'topik', 'bikin', 'gue', 'emosinal', 'abis', 'sampe', 'mau', 'nang', 'tapi', 'harus', 'tahan', 'karena', 'di', 'mcd', 'too', 'sweet', 'to', 'be', 'true']
sadness;['bukan', 'gw', 'yang', 'ga', 'mau', 'ikut', 'bukber', 'tapi', 'dompet', 'yang', 'protes', 'bukber', 'mulu', 'lu', 'gw', 'ga', 'di', 'isi', 'isi', 'dompet', 'gendutin', 'badan', 'lu', 'kurusin', 'jangan', 'balik', 'oke', 'sip', 'besok', 'ku', 'lembur', 'baghai', 'qhuda']
happy;['tapi', 'neng', 'juga', 'karna', 'username', 'cara', 'langsung', 'rilis', 'mini', 'album', 'pertama', 'rilis', 'april', 'pada', 'waktu', 'kuliah', 'semester', 'dan', 'dapat', 'lagu', 'di', 'dalam', 'ep', 'sebut', 'this', 'how', 'it', 'works']
anger;['rada', 'kesal', 'sama', 'tamu', 'yang', 'minta', 'di', 'kasih', 'discon', 'okey', 'gua', 'kasih', 'gilir', 'mau', 'lebaran', 'lu', 'pd', 'kabur', 'semua', 'anjir', 'gua', 'harus', 'ajar', 'tega', 'kayak']
sadness;['username', 'username', 'tanya', 'tak', 'akan', 'habis', 'kak', 'lanjut', 'bakal', 'ada', 'kapan', 'punya', 'anak', 'anak', 'sudah', 'bisa', 'apa', 'anak', 'sekolah', 'di', 'mana', 'blablabla', 'kau', 'pasti', 'bisa', 'lewat', 'itu', 'semua', 'kak', 'good', 'luck']
sadness;['dekat', 'jam', 'malam', 'gravitasi', 'kasur', 'sangat', 'besar', 'tapi', 'mengapa', 'grup', 'angkat', 'ni', 'kalau', 'jam', 'segitu', 'baru', 'mulai', 'bahas', 'topik', 'uji', 'yang', 'lebih', 'kompleks', 'dari', 'topik', 'saat', 'malam', 'hari', 'well']
anger;['username', 'kamu', 'mending', 'seperti', 'username', 'saja', 'kampanye', 'nya', 'masalah', 'saja', 'intoleran', 'anti', 'kebhinekaan', 'ormas', 'radikal', 'dan', 'saya', 'pancasila', 'wes', 'ojok', 'kakean', 'macem-macem', 'sebab', 'tambah', 'liat', 'goblok', 'mu', 'bro', 'url']
happy;['selamat', 'ulang', 'tahun', 'bosque', 'sepurane', 'telat', 'moga', 'sehat', 'selalu', 'lancar', 'karir', 'jodoh', 'beri', 'segala', 'yang', 'baik', 'oleh', 'allah', 'baik', 'orang', 'tua', 'beri', 'yang', 'baik', 'lama', 'ini', 'aamiiin']
happy;['turut', 'gue', 'cukup', 'gue', 'gaji', 'di', 'bwh', 'jt', 'segitu', 'udh', 'bisa', 'nabung', 'target', 'gue', 'min', 'nabung', 'jt', 'bln', 'kantor', 'gue', 'di', 'slip', 'kosan', 'gue', 'di', 'toamang', 'ya', 'kalo', 'naik', 'ojol', 'pp', 'rb', 'kosan', 'bln', 'tempat', 'nya', 'layak', 'bgt', 'di', 'cuciin', 'pula']
anger;['jadi', 'waktu', 'dulu', 'ada', 'yang', 'ember', 'ngasitau', 'ke', 'orang', 'klo', 'kita', 'suka', 'ama', 'dia', 'dan', 'brusaha', 'ngomporin', 'supaya', 'dia', 'jangan', 'sampe', 'suka', 'ama', 'kita', 'duhh', 'pdhl', 'klo', 'kita', 'mau', 'bales', 'mah', 'situ', 'udh', 'masuk', 'penjara', 'kali', 'sbagai', 'otak', 'curi', 'hp', 'temen', 'sendiri', 'di', 'choir']
love;['aku', 'tak', 'ingin', 'genggam', 'erat', 'itu', 'jika', 'kau', 'adalah', 'buah', 'harap', 'akan', 'sederhana', 'dengan', 'cara', 'minta', 'kepada', 'tuhan', 'url']
sadness;['langkah', 'kaki', 'datang', 'dan', 'pergi', 'kini', 'tak', 'ada', 'lagi', 'sisa', 'air', 'mineral', 'dalam', 'botol', 'tak', 'sentuh', 'lagi', 'bangku', 'antri', 'yang', 'kosong', 'tak', 'hun', 'lihat', 'datang', 'dari', 'ujung', 'koridor', 'jalan', 'tegap', 'dan', 'cepat', 'mata', 'mu', 'sinar', 'senyum', 'pendar', 'aku', 'tahu', 'kamu', 'rindu', 'begitu', 'pun', 'aku']
happy;['dlu', 'sering', 'ngumpulin', 'uang', 'untuk', 'main', 'diwartel', 'buat', 'telpon', 'boneka', 'poci', 'yg', 'bisa', 'bahasa', 'inggris', 'sama', 'indonesiamitosnya', 'bisa', 'disamperin', 'oldmoneygakngerasain']
sadness;['jadi', 'ini', 'hari', 'tiga', 'gue', 'nak', 'gondong', 'auk', 'darimana', 'asal', 'udah', 'gerah', 'ini', 'rasa', 'tiap', 'malam', 'gak', 'bisa', 'tidur', 'karna', 'nyeri', 'sampe', 'ke', 'kepala']
sadness;['aku', 'kira', 'dengan', 'aku', 'datang', 'coba', 'untuk', 'sapa', 'temu', 'dan', 'usaha', 'untuk', 'buat', 'baik', 'bisa', 'pecah', 'celengan', 'rindu', 'ini', 'tapi', 'nyata', 'aku', 'salah', 'semua', 'telah', 'ubah', 'kau', 'telah', 'banyak', 'habis', 'waktu', 'sama', 'yang', 'lain', 'sehingga', 'lupa', 'akan', 'rasa', 'rindu', 'ku', 'yang', 'ku', 'milik', 'untuk']
sadness;['tak', 'ingat', 'kau', 'dulu', 'pernah', 'janji', 'bahagia', 'diri', 'lama', 'tam', 'arti', 'cinta', 'kita', 'yang', 'lalu', 'hingga', 'kau', 'sama', 'dengan', 'diri', 'recehkantwitter', 'url']
anger;['ada', 'yg', 'teriak', 'indonesia', 'di', 'serang', 'tka', 'asal', 'china', 'padahal', 'ada', 'wan', 'abud', 'yg', 'order', 'plastik', 'sampah', 'sampe', 'jerman', 'm', 'bisa', 'bikin', 'pabrik', 'kali', 'ya', 'goindonesia']
anger;['username', 'username', 'waketum', 'gerindrong', 'dongo', 'instagram', 'hapus', 'cara', 'pihak', 'karena', 'kalian', 'telah', 'langgar', 'hukum', 'foto', 'depan', 'kabah', 'itu', 'langgar', 'hukum', 'url']
happy;['saya', 'selalu', 'tunggu', 'saat', 'pagi', 'mana', 'manusia', 'itu', 'kirim', 'pesan', 'singkat', 'yang', 'isi', 'selalu', 'sama', 'hari', 'ini', 'ada', 'pr', 'apa', 'pada', 'sekitar', 'pukul', 'dengan', 'bangga', 'saya', 'rasa', 'satu', 'gadis', 'percaya', 'di', 'sekolah', 'lebih', 'lagi', 'dia', 'sring', 'curht', 'mslh', 'kelurganya']
sadness;['kalo', 'gue', 'sik', 'emang', 'abis', 'hilang', 'orang', 'yang', 'deket', 'ya', 'bisa', 'bilang', 'cuman', 'tahap', 'bangunin', 'sahur-zone', 'lah', 'ahhhhhhh', 'sial', 'tayo', 'tayo', 'bener', 'apa', 'kata', 'u', 'bang', 'emang', 'jadi', 'gila']
sadness;['username', 'kalo', 'gue', 'sik', 'emang', 'abis', 'hilang', 'orang', 'yang', 'deket', 'ya', 'bisa', 'bilang', 'cuman', 'tahap', 'bangunin', 'sahur-zone', 'lah', 'ahhhhhhh', 'sial', 'tayo', 'tayo', 'bener', 'apa', 'kata', 'u', 'bang', 'emang', 'jadi', 'gila']
anger;['username', 'username', 'ini', 'contoh', 'manusia', 'yg', 'buta', 'mata', 'udh', 'tau', 'ok', 'oce', 'dn', 'dp', 'hanya', 'tipu', 'muslihat', 'mau', 'di', 'bilang', 'ada', 'pakta', 'udh', 'ga', 'waras', 'ya', 'loe']
anger;['username', 'sulit', 'percaya', 'oceh', 'si', 'rusdi', 'nasution', 'jaga', 'toko', 'mas', 'username', 'kimak', 'tukang', 'bikin', 'hoax', 'ini', 'tarkul', 'aja', 'sana', 'ko', 'lae', 'nasution']
fear;['buat', 'teman', 'teman', 'yang', 'kuliah', 'di', 'bidang', 'sehat', 'pernah', 'ga', 'sih', 'kalian', 'ngerasa', 'insecure', 'sama', 'masa', 'depan', 'contoh', 'gin', 'gue', 'kadang', 'ngerasa', 'was', 'was', 'gitu', 'apakah', 'nanti', 'masa', 'depan', 'gue', 'akan', 'jadi', 'dokter', 'yg', 'capable']
fear;['username', 'username', 'biar', 'saja', 'mereka', 'asal', 'jangan', 'kita', 'naudzubillah', 'berat', 'pertanggung-jawabannya', 'yg', 'jelas', 'gelar', 'tahta', 'harta', 'duduk', 'jabat', 'tidak', 'bawa', 'mati', 'semua', 'akan', 'jadi', 'panggil', 'akhir', 'yg', 'lekat', 'yakni', 'alm', 'almh']
happy;['dulu', 'dapet', 'tugas', 'kuliah', 'translate', '-', 'halaman', 'waktu', 'minggu', 'aja', 'udah', 'sambat', 'ga', 'abis', 'tiap', 'hari', 'sekarang', 'hajar', 'translate', 'berhalam', 'halaman', 'dengan', 'deadline', 'less', 'than', 'hours', 'tentu', 'hanya', 'bu', 'lah', 'motivasi', 'dan', 'semangat', 'saat', 'ini', 'hehe']
sadness;['kalo', 'udah', 'tengah', 'malem', 'gin', 'otak', 'sama', 'hati', 'kok', 'rasa', 'empty', 'bgt', 'saking', 'emptynya', 'sampe', 'ngejurnaling', 'soal', 'patah', 'hati', 'eleuh', 'eleuh', 'luka', 'kok', 'dibanggain', 'muluk', 'sik', 'neng']
happy;['terkadang', 'teman', 'saja', 'tidak', 'cukup', 'kamu', 'juga', 'butuh', 'keluarga', 'di', 'tanah', 'rantau', 'thankyou', 'for', 'being', 'my', 'second', 'family', 'here', 'guys', 'cuma', 'di', 'depan', 'kalian', 'aku', 'bisa', 'ketawa', 'puas', 'dan', 'gak', 'jaim']
sadness;['harus', 'saya', 'paham', 'saya', 'hanya', 'dar', 'izin', 'tamu', 'dan', 'cerita', 'bukan', 'untuk', 'tulis', 'hal', 'baru', 'dari', 'kertas', 'yang', 'ada', 'saya', 'hanya', 'dar', 'untuk', 'cerita', 'dari', 'buku', 'yang', 'sudah', 'saya', 'bawa', 'ketika', 'buku', 'itu', 'sampai', 'halaman', 'baik', 'ya', 'sudah', 'habis', 'waktu', 'saya', 'dan', 'harus', 'pamit']
